iter	Logloss
1513	0.2501138455
1514	0.2501070048
1515	0.2500988806
1516	0.2500845875
1517	0.2500768432
1518	0.2500607434
1519	0.2500515493
1520	0.2500439667
1521	0.2500341616
1522	0.2500249917
1523	0.2500092977
1524	0.25000231
1525	0.2499922266
1526	0.2499838498
1527	0.2499783039
1528	0.2499717223
1529	0.2499572563
1530	0.2499482522
1531	0.2499393967
1532	0.2499316221
1533	0.2499224308
1534	0.2499136795
1535	0.2499053428
1536	0.2498910816
1537	0.2498791553
1538	0.2498741931
1539	0.2498646914
1540	0.2498556593
1541	0.2498424833
1542	0.2498339867
1543	0.2498251233
1544	0.2498175299
1545	0.249807109
1546	0.2497968721
1547	0.2497896811
1548	0.2497814886
1549	0.2497723902
1550	0.2497591374
1551	0.249748898
1552	0.2497375508
1553	0.2497292169
1554	0.2497217551
1555	0.2497108722
1556	0.249704502
1557	0.2496885792
1558	0.2496798087
1559	0.2496730203
1560	0.2496663677
1561	0.2496505317
1562	0.2496416189
1563	0.2496341835
1564	0.2496261682
1565	0.2496197851
1566	0.2496118998
1567	0.2496025764
1568	0.2495964412
1569	0.2495895855
1570	0.2495778295
1571	0.2495666714
1572	0.2495605859
1573	0.2495548531
1574	0.2495467764
1575	0.2495407964
1576	0.2495291593
1577	0.2495162585
1578	0.2495078425
1579	0.249496062
1580	0.2494881755
1581	0.2494795699
1582	0.2494711229
1583	0.2494604616
1584	0.2494518911
1585	0.2494437237
1586	0.2494363564
1587	0.2494279899
1588	0.2494220392
1589	0.2494135803
1590	0.2494040522
1591	0.2493978382
1592	0.249389955
1593	0.2493766909
1594	0.2493677092
1595	0.2493567536
1596	0.249345142
1597	0.2493327434
1598	0.2493243241
1599	0.249316128
1600	0.249308936
1601	0.2493006913
1602	0.2492879952
1603	0.2492779354
1604	0.2492712229
1605	0.2492641719
1606	0.2492526877
1607	0.249244231
1608	0.2492333114
1609	0.249225933
1610	0.2492185338
1611	0.2492117076
1612	0.249203989
1613	0.2491951955
1614	0.2491871275
1615	0.2491749708
1616	0.2491664991
1617	0.2491540969
1618	0.2491485355
1619	0.2491430074
1620	0.2491345575
1621	0.2491238678
1622	0.2491147142
1623	0.2491089037
1624	0.2491015037
1625	0.2490884369
1626	0.2490806406
1627	0.249074246
1628	0.2490671528
1629	0.249058495
1630	0.2490523249
1631	0.2490418946
1632	0.2490333089
1633	0.2490226843
1634	0.2490143403
1635	0.2490057962
1636	0.2489971392
1637	0.2489860562
1638	0.2489770329
1639	0.2489667291
1640	0.2489581726
1641	0.2489517001
1642	0.2489411706
1643	0.2489332535
1644	0.2489269247
1645	0.2489214493
1646	0.2489133956
1647	0.2489035905
1648	0.248893659
1649	0.2488853618
1650	0.2488775813
1651	0.2488716207
1652	0.2488575409
1653	0.2488496875
1654	0.2488378527
1655	0.2488302944
1656	0.2488222132
1657	0.2488123801
1658	0.2488059299
1659	0.2487939596
1660	0.248786399
1661	0.2487750821
1662	0.2487679611
1663	0.2487613355
1664	0.2487503476
1665	0.248743842
1666	0.2487382507
1667	0.248731466
1668	0.2487235576
1669	0.2487158681
1670	0.2487063484
1671	0.2486985572
1672	0.2486924144
1673	0.2486846408
1674	0.248677198
1675	0.2486698844
1676	0.2486590795
1677	0.2486475401
1678	0.2486367931
1679	0.248629007
1680	0.2486231153
1681	0.2486137658
1682	0.2486065463
1683	0.2485985342
1684	0.2485908031
1685	0.2485834502
1686	0.2485712857
1687	0.2485617324
1688	0.2485543828
1689	0.2485462719
1690	0.2485413003
1691	0.2485298852
1692	0.2485204571
1693	0.2485128694
1694	0.2485054544
1695	0.2484984146
1696	0.2484903685
1697	0.2484835958
1698	0.2484758842
1699	0.2484692811
1700	0.2484586317
1701	0.2484498756
1702	0.248442744
1703	0.2484325451
1704	0.2484220615
1705	0.2484166809
1706	0.2484101112
1707	0.2484030036
1708	0.2483911936
1709	0.2483838498
1710	0.2483764475
1711	0.248365411
1712	0.2483551313
1713	0.2483424277
1714	0.2483352299
1715	0.248329163
1716	0.2483209331
1717	0.2483130658
1718	0.248308545
1719	0.2483001924
1720	0.2482950235
1721	0.2482875999
1722	0.2482802856
1723	0.2482696809
1724	0.2482634245
1725	0.2482581542
1726	0.2482520053
1727	0.2482443576
1728	0.2482354797
1729	0.2482302224
1730	0.2482215849
1731	0.2482146538
1732	0.2482079799
1733	0.2481992204
1734	0.2481933678
1735	0.2481861791
1736	0.248175343
1737	0.2481644408
1738	0.2481583911
1739	0.2481508604
1740	0.248145541
1741	0.2481324104
1742	0.2481256854
1743	0.2481207123
1744	0.2481088658
1745	0.2480985213
1746	0.2480882696
1747	0.2480831532
1748	0.2480764067
1749	0.2480646322
1750	0.2480539553
1751	0.248047821
1752	0.2480404594
1753	0.2480313456
1754	0.2480229282
1755	0.2480165487
1756	0.2480059249
1757	0.2479936212
1758	0.2479839848
1759	0.2479777186
1760	0.2479709232
1761	0.2479619788
1762	0.2479515542
1763	0.2479445102
1764	0.2479393627
1765	0.2479317305
1766	0.2479247252
1767	0.2479198194
1768	0.2479121998
1769	0.2479055269
1770	0.2479012413
1771	0.2478944492
1772	0.2478876317
1773	0.2478804852
1774	0.2478700184
1775	0.2478599561
1776	0.2478509403
1777	0.2478439705
1778	0.2478390099
1779	0.2478293721
1780	0.2478208894
1781	0.2478106654
1782	0.2478005421
1783	0.247789325
1784	0.2477785376
1785	0.2477701833
1786	0.2477631698
1787	0.2477565527
1788	0.2477487016
1789	0.247743915
1790	0.2477329525
1791	0.2477263115
1792	0.2477215749
1793	0.2477165837
1794	0.2477078794
1795	0.2477012931
1796	0.2476964641
1797	0.2476895256
1798	0.2476818784
1799	0.2476727868
1800	0.2476655632
1801	0.2476553791
1802	0.2476453911
1803	0.2476386019
1804	0.2476287823
1805	0.2476233614
1806	0.2476147018
1807	0.247609015
1808	0.2475978909
1809	0.2475877735
1810	0.2475814271
1811	0.2475695825
1812	0.2475593533
1813	0.2475485571
1814	0.2475422743
1815	0.2475353645
1816	0.2475282567
1817	0.2475216042
1818	0.2475166277
1819	0.2475098798
1820	0.2474989745
1821	0.247490817
1822	0.2474817182
1823	0.247476537
1824	0.247469982
1825	0.2474589306
1826	0.2474519661
1827	0.247445963
1828	0.2474356794
1829	0.2474296063
1830	0.2474241678
1831	0.247413748
1832	0.2474085975
1833	0.2474018686
1834	0.247397773
1835	0.2473907079
1836	0.2473812836
1837	0.2473745669
1838	0.2473679068
1839	0.2473635359
1840	0.2473556532
1841	0.2473504213
1842	0.2473457388
1843	0.2473401571
1844	0.2473310172
1845	0.2473216789
1846	0.2473150087
1847	0.2473100425
1848	0.2473028337
1849	0.2472932444
1850	0.2472854399
1851	0.247281093
1852	0.2472751964
1853	0.2472672485
1854	0.2472573082
1855	0.2472513325
1856	0.2472449602
1857	0.2472343611
1858	0.2472274916
1859	0.2472190268
1860	0.2472119326
1861	0.2472059837
1862	0.2472002527
1863	0.2471899715
1864	0.2471800423
1865	0.2471743384
1866	0.247167752
1867	0.2471579837
1868	0.247151679
1869	0.2471418851
1870	0.247130773
1871	0.247124001
1872	0.2471142953
1873	0.247108296
1874	0.2471025003
1875	0.2470966485
1876	0.2470907842
1877	0.2470820393
1878	0.2470738663
1879	0.2470696105
1880	0.2470596195
1881	0.2470476038
1882	0.2470393008
1883	0.2470333068
1884	0.2470265974
1885	0.2470199089
1886	0.2470102901
1887	0.2470063292
1888	0.2470018317
1889	0.2469917886
1890	0.2469809738
1891	0.2469742631
1892	0.2469678848
1893	0.2469620152
1894	0.2469516139
1895	0.2469439184
1896	0.2469373818
1897	0.2469314927
1898	0.2469228734
1899	0.2469170027
1900	0.2469107658
1901	0.2469009056
1902	0.2468938994
1903	0.246888899
1904	0.2468842877
1905	0.2468785844
1906	0.2468626937
1907	0.246852177
1908	0.2468467175
1909	0.2468403841
1910	0.246830138
1911	0.2468231326
1912	0.246817106
1913	0.2468083991
1914	0.2468037855
1915	0.2467964924
1916	0.246788905
1917	0.2467844844
1918	0.2467779685
1919	0.2467705076
1920	0.2467644086
1921	0.2467562885
1922	0.2467492314
1923	0.246740477
1924	0.2467317349
1925	0.2467203772
1926	0.2467114552
1927	0.2467059917
1928	0.2466998289
1929	0.2466935598
1930	0.2466868128
1931	0.2466779051
1932	0.2466717969
1933	0.2466656083
1934	0.2466553819
1935	0.2466502187
1936	0.2466400711
1937	0.2466304552
1938	0.2466232838
1939	0.2466158415
1940	0.2466065754
1941	0.2466011698
1942	0.2465948982
1943	0.2465883129
1944	0.2465782034
1945	0.2465722595
1946	0.24656493
1947	0.2465570817
1948	0.24654871
1949	0.2465430428
1950	0.2465352182
1951	0.2465267413
1952	0.2465199943
1953	0.2465135549
1954	0.2465092424
1955	0.2465020047
1956	0.246492482
1957	0.2464837593
1958	0.2464763432
1959	0.2464690754
1960	0.2464643041
1961	0.2464546766
1962	0.2464478345
1963	0.2464378378
1964	0.2464287889
1965	0.2464143143
1966	0.2464100704
1967	0.2464013458
1968	0.24639286
1969	0.2463859876
1970	0.2463755785
1971	0.2463712925
1972	0.2463639994
1973	0.246357593
1974	0.2463524311
1975	0.2463437933
1976	0.2463371671
1977	0.2463276792
1978	0.2463207435
1979	0.2463150775
1980	0.2463097888
1981	0.2463004699
1982	0.2462935321
1983	0.246288122
1984	0.2462820774
1985	0.2462728038
1986	0.2462622934
1987	0.2462535575
1988	0.246245149
1989	0.2462359153
1990	0.2462299705
1991	0.2462196851
1992	0.2462131405
1993	0.2462078422
1994	0.246201823
1995	0.2461907575
1996	0.2461819796
1997	0.2461764518
1998	0.2461712759
1999	0.2461674438
2000	0.2461636244
2001	0.2461571893
2002	0.2461483309
2003	0.2461391428
2004	0.2461321649
2005	0.2461251845
2006	0.2461197494
2007	0.2461104874
2008	0.2461028322
2009	0.2460936692
2010	0.2460880043
2011	0.2460785479
2012	0.2460714462
2013	0.2460673769
2014	0.2460601859
2015	0.2460548175
2016	0.246047558
2017	0.2460416336
2018	0.2460329962
2019	0.2460254718
2020	0.2460180422
2021	0.246010593
2022	0.246004074
2023	0.2459982903
2024	0.2459934247
2025	0.2459864425
2026	0.2459780958
2027	0.2459732104
2028	0.2459629132
2029	0.2459530337
2030	0.2459469626
2031	0.245941034
2032	0.2459339323
2033	0.2459238834
2034	0.2459205423
2035	0.2459135293
2036	0.2459095074
2037	0.2459024381
2038	0.2458970816
2039	0.2458889097
2040	0.2458829239
2041	0.2458771702
2042	0.2458679289
2043	0.2458613515
2044	0.2458530954
2045	0.2458456688
2046	0.2458394552
2047	0.2458347217
2048	0.2458306084
2049	0.2458222599
2050	0.2458140985
2051	0.2458031461
2052	0.2457967926
2053	0.2457924361
2054	0.2457874756
2055	0.2457788534
2056	0.2457690926
2057	0.2457625884
2058	0.2457557185
2059	0.2457460328
2060	0.2457377319
2061	0.2457285245
2062	0.2457205088
2063	0.2457107438
2064	0.2457017301
2065	0.2456966417
2066	0.2456877716
2067	0.2456830271
2068	0.2456754747
2069	0.2456698536
2070	0.2456645643
2071	0.2456602863
2072	0.2456547268
2073	0.2456465317
2074	0.2456384733
2075	0.2456306155
2076	0.2456256709
2077	0.2456209488
2078	0.2456116937
2079	0.2456080616
2080	0.2456007658
2081	0.2455945334
2082	0.2455910018
2083	0.2455849491
2084	0.2455804277
2085	0.2455715096
2086	0.2455622099
2087	0.2455533568
2088	0.2455455612
2089	0.2455391115
2090	0.2455313106
2091	0.2455242942
2092	0.2455187322
2093	0.245512203
2094	0.2455058032
2095	0.2454964254
2096	0.2454894297
2097	0.2454809285
2098	0.2454738783
2099	0.245465758
2100	0.2454585631
2101	0.2454523507
2102	0.2454460121
2103	0.2454376836
2104	0.2454293185
2105	0.2454219231
2106	0.2454151568
2107	0.2454065653
2108	0.2453982166
2109	0.2453926802
2110	0.2453861471
2111	0.2453829558
2112	0.2453790234
2113	0.2453717186
2114	0.2453656176
2115	0.2453576186
2116	0.245352621
2117	0.2453489577
2118	0.2453439488
2119	0.245340088
2120	0.2453321226
2121	0.2453259066
2122	0.2453200268
2123	0.2453161982
2124	0.2453099347
2125	0.2453026567
2126	0.2452965314
2127	0.245290651
2128	0.2452853938
2129	0.2452812458
2130	0.24527617
2131	0.2452706464
2132	0.2452642038
2133	0.2452540208
2134	0.2452470447
2135	0.2452433787
2136	0.2452340087
2137	0.2452282183
2138	0.2452186475
2139	0.245212095
2140	0.2452048862
2141	0.2451966123
2142	0.2451887188
2143	0.2451810444
2144	0.2451725356
2145	0.2451669865
2146	0.2451583054
2147	0.2451519247
2148	0.2451465188
2149	0.2451426417
2150	0.2451361428
2151	0.2451294316
2152	0.2451235537
2153	0.2451185802
2154	0.2451137098
2155	0.2451068466
2156	0.2451003367
2157	0.2450949298
2158	0.2450889206
2159	0.2450836418
2160	0.2450767046
2161	0.2450699581
2162	0.2450621368
2163	0.24505648
2164	0.2450519233
2165	0.2450448606
2166	0.2450397091
2167	0.245033506
2168	0.2450257545
2169	0.2450196516
2170	0.2450133863
2171	0.2450066414
2172	0.2450014568
2173	0.2449945016
2174	0.2449889872
2175	0.2449859725
2176	0.2449792786
2177	0.2449741769
2178	0.2449687203
2179	0.244963414
2180	0.244959295
2181	0.2449527112
2182	0.2449486858
2183	0.2449409632
2184	0.244934918
2185	0.2449263812
2186	0.2449189661
2187	0.2449138684
2188	0.2449089104
2189	0.2449021836
2190	0.2448962825
2191	0.2448895314
2192	0.2448846374
2193	0.2448769792
2194	0.2448707604
2195	0.2448658
2196	0.244851684
2197	0.2448478323
2198	0.244843796
2199	0.2448371151
2200	0.244824639
2201	0.2448190577
2202	0.2448148589
2203	0.2448092877
2204	0.2448043475
2205	0.2447983821
2206	0.2447933097
2207	0.2447859761
2208	0.2447795196
2209	0.2447722085
2210	0.2447665622
2211	0.2447616529
2212	0.2447580324
2213	0.2447529218
2214	0.2447428456
2215	0.2447349473
2216	0.2447293593
2217	0.2447193535
2218	0.2447115314
2219	0.2447052581
2220	0.2446989411
2221	0.2446909666
2222	0.2446848554
2223	0.2446797441
2224	0.2446717123
2225	0.2446656509
2226	0.2446609141
2227	0.2446532198
2228	0.2446478076
2229	0.2446394828
2230	0.2446344292
2231	0.2446273573
2232	0.2446234023
2233	0.2446184319
2234	0.2446107759
2235	0.2446036519
2236	0.2445988575
2237	0.2445938485
2238	0.2445878761
2239	0.2445799004
2240	0.2445724502
2241	0.2445643601
2242	0.2445576118
2243	0.2445501996
2244	0.2445438841
2245	0.2445363754
2246	0.2445287413
2247	0.2445248545
2248	0.2445194103
2249	0.24451317
2250	0.2445045391
2251	0.2444971685
2252	0.2444938336
2253	0.2444885285
2254	0.2444847944
2255	0.2444804952
2256	0.2444739997
2257	0.244464901
2258	0.244458621
2259	0.2444529255
2260	0.2444488287
2261	0.2444440541
2262	0.2444387101
2263	0.2444311546
2264	0.244424506
2265	0.2444197767
2266	0.2444154057
2267	0.2444061387
2268	0.2444011212
2269	0.2443944031
2270	0.2443883798
2271	0.2443827404
2272	0.2443778677
2273	0.2443687093
2274	0.2443640202
2275	0.2443595105
2276	0.2443528229
2277	0.2443466015
2278	0.2443408665
2279	0.2443355553
2280	0.2443317294
2281	0.2443250055
2282	0.2443171969
2283	0.2443094375
2284	0.2443035477
2285	0.2442980231
2286	0.2442910566
2287	0.2442817622
2288	0.2442735942
2289	0.244268172
2290	0.2442599453
2291	0.2442554019
2292	0.2442483053
2293	0.2442442079
2294	0.2442409086
2295	0.2442360687
2296	0.2442301377
2297	0.2442244181
2298	0.2442194497
2299	0.244214684
2300	0.2442102613
2301	0.2442061902
2302	0.2442011289
2303	0.2441963389
2304	0.2441930981
2305	0.2441842878
2306	0.244176946
2307	0.2441662749
2308	0.2441573563
2309	0.244152493
2310	0.244147749
2311	0.2441410229
2312	0.2441338253
2313	0.2441265669
2314	0.244118429
2315	0.2441133684
2316	0.2441091341
2317	0.2441019208
2318	0.2440972204
2319	0.2440915073
2320	0.2440859121
2321	0.2440794192
2322	0.2440685157
2323	0.2440622661
2324	0.2440577992
2325	0.2440521497
2326	0.244048365
2327	0.24404513
2328	0.2440416465
2329	0.2440367815
2330	0.2440316192
2331	0.2440251306
2332	0.244018936
2333	0.2440104892
2334	0.2440064444
2335	0.2439997314
2336	0.2439889289
2337	0.2439821087
2338	0.2439776023
2339	0.2439719301
2340	0.2439655415
2341	0.2439610577
2342	0.2439533162
2343	0.2439486823
2344	0.2439425509
2345	0.2439350094
2346	0.2439286765
2347	0.243923302
2348	0.2439193318
2349	0.2439149403
2350	0.2439111143
2351	0.2439061926
2352	0.2438998256
2353	0.2438927966
2354	0.2438825632
2355	0.2438758884
2356	0.2438666204
2357	0.2438620051
2358	0.2438564397
2359	0.2438460593
2360	0.2438377317
2361	0.2438325475
2362	0.2438242858
2363	0.2438152499
2364	0.243807976
2365	0.2438024407
2366	0.2437972795
2367	0.2437882549
2368	0.243783137
2369	0.2437776106
2370	0.2437738007
2371	0.2437675004
2372	0.2437598457
2373	0.2437509505
2374	0.2437447332
2375	0.2437375969
2376	0.2437326899
2377	0.2437299204
2378	0.2437232905
2379	0.2437164774
2380	0.2437083487
2381	0.2437022295
2382	0.2436985151
2383	0.2436934699
2384	0.2436882224
2385	0.2436819776
2386	0.2436771978
2387	0.2436701619
2388	0.2436658439
2389	0.2436578064
2390	0.2436529098
2391	0.2436473098
2392	0.2436400137
2393	0.2436312083
2394	0.2436263965
2395	0.2436209719
2396	0.2436114479
2397	0.2436043187
2398	0.2435980654
2399	0.2435911356
2400	0.2435840222
2401	0.2435792327
2402	0.2435742126
2403	0.2435671634
2404	0.2435601625
2405	0.2435547211
2406	0.2435502039
2407	0.2435405814
2408	0.2435326077
2409	0.2435277246
2410	0.2435227768
2411	0.2435193054
2412	0.2435097712
2413	0.2435023743
2414	0.243496924
2415	0.2434915842
2416	0.2434870525
2417	0.2434836237
2418	0.2434779579
2419	0.2434730399
2420	0.2434693878
2421	0.2434662676
2422	0.2434612308
2423	0.2434524962
2424	0.2434463699
2425	0.243442084
2426	0.2434361052
2427	0.2434312802
2428	0.2434243281
2429	0.2434169861
2430	0.2434116893
2431	0.2434078321
2432	0.2433986328
2433	0.2433927371
2434	0.2433880429
2435	0.2433829779
2436	0.243376486
2437	0.2433728288
2438	0.2433667549
2439	0.2433588825
2440	0.2433534414
2441	0.2433481526
2442	0.2433425106
2443	0.243335678
2444	0.2433287977
2445	0.2433220418
2446	0.2433156279
2447	0.2433109547
2448	0.2433055124
2449	0.2432980058
2450	0.2432921112
2451	0.2432860724
2452	0.2432812225
2453	0.2432776021
2454	0.2432683675
2455	0.2432647768
2456	0.2432588255
2457	0.2432502012
2458	0.2432433919
2459	0.2432391442
2460	0.24323382
2461	0.2432286222
2462	0.2432230979
2463	0.2432184435
2464	0.2432116812
2465	0.2432085132
2466	0.2432020296
2467	0.2431935494
2468	0.2431893621
2469	0.2431834589
2470	0.2431756321
2471	0.2431712479
2472	0.243166652
2473	0.2431629374
2474	0.2431576991
2475	0.2431522978
2476	0.2431456669
2477	0.2431372398
2478	0.2431298553
2479	0.2431253388
2480	0.2431205596
2481	0.2431154903
2482	0.2431103037
2483	0.2431055188
2484	0.2430995857
2485	0.2430932228
2486	0.2430890646
2487	0.2430831908
2488	0.243075264
2489	0.243065896
2490	0.2430566397
2491	0.2430474341
2492	0.2430414024
2493	0.243035593
2494	0.2430297274
2495	0.2430233785
2496	0.2430187208
2497	0.2430130001
2498	0.2430078384
2499	0.2430037097
2500	0.2429969909
2501	0.2429904551
2502	0.2429841908
2503	0.2429773394
2504	0.2429705563
2505	0.2429623046
2506	0.2429577858
2507	0.2429529972
2508	0.242945308
2509	0.2429392594
2510	0.242929814
2511	0.242925117
2512	0.2429199906
2513	0.2429134021
2514	0.2429100657
2515	0.2429038049
2516	0.2429002984
2517	0.242896063
2518	0.2428878319
2519	0.2428825509
2520	0.2428790214
2521	0.2428749623
2522	0.2428673552
2523	0.24286484
2524	0.2428597643
2525	0.242856268
2526	0.2428515058
2527	0.2428448311
2528	0.2428401758
2529	0.2428360928
2530	0.242831338
2531	0.2428255398
2532	0.2428165102
2533	0.2428063109
2534	0.2427971034
2535	0.2427907555
2536	0.2427866774
2537	0.2427774273
2538	0.2427722417
2539	0.2427646749
2540	0.2427578067
2541	0.2427511148
2542	0.2427467432
2543	0.242743273
2544	0.2427381928
2545	0.2427316293
2546	0.2427271719
2547	0.2427221423
2548	0.242718804
2549	0.2427142101
2550	0.2427094879
2551	0.2427012482
2552	0.2426965808
2553	0.2426903014
2554	0.2426860817
2555	0.2426817173
2556	0.2426763592
2557	0.2426682831
2558	0.2426594126
2559	0.2426544624
2560	0.2426496463
2561	0.2426442594
2562	0.2426390806
2563	0.2426347146
2564	0.242628277
2565	0.2426237693
2566	0.2426171371
2567	0.2426137205
2568	0.2426103074
2569	0.2426060004
2570	0.2426007988
2571	0.2425933135
2572	0.2425867575
2573	0.2425827678
2574	0.2425777648
2575	0.2425705821
2576	0.2425679501
2577	0.2425630055
2578	0.2425584167
2579	0.242551866
2580	0.2425441499
2581	0.2425393675
2582	0.2425347258
2583	0.2425310737
2584	0.2425277458
2585	0.2425236109
2586	0.2425192786
2587	0.2425118332
2588	0.2425075331
2589	0.2425030386
2590	0.242497391
2591	0.2424889969
2592	0.24248023
2593	0.2424753463
2594	0.2424697401
2595	0.2424641098
2596	0.2424578117
2597	0.2424515163
2598	0.2424475418
2599	0.2424376571
2600	0.2424327152
2601	0.2424290801
2602	0.242424892
2603	0.2424196534
2604	0.242413401
2605	0.2424076277
2606	0.2424011972
2607	0.2423954942
2608	0.2423908405
2609	0.242382217
2610	0.2423764737
2611	0.2423729304
2612	0.2423668732
2613	0.2423585886
2614	0.2423530181
2615	0.2423456599
2616	0.2423399971
2617	0.2423311786
2618	0.2423263393
2619	0.242321689
2620	0.2423164181
2621	0.2423129105
2622	0.2423068271
2623	0.242302193
2624	0.2422982499
2625	0.2422935199
2626	0.242287904
2627	0.2422812151
2628	0.242278813
2629	0.2422728365
2630	0.2422675887
2631	0.2422603697
2632	0.2422554326
2633	0.2422521023
2634	0.242246544
2635	0.2422425138
2636	0.2422380263
2637	0.2422308489
2638	0.2422256888
2639	0.2422222233
2640	0.2422183428
2641	0.2422119404
2642	0.2422045957
2643	0.2422002488
2644	0.2421953818
2645	0.2421913999
2646	0.2421858673
2647	0.2421820039
2648	0.2421774459
2649	0.2421732189
2650	0.2421650027
2651	0.2421595457
2652	0.2421539734
2653	0.2421514972
2654	0.2421470659
2655	0.242140726
2656	0.2421333092
2657	0.2421235126
2658	0.2421173858
2659	0.2421132515
2660	0.2421040935
2661	0.2420956678
2662	0.2420922201
2663	0.2420881801
2664	0.2420835946
2665	0.2420775854
2666	0.2420688552
2667	0.2420636656
2668	0.2420600603
2669	0.2420559091
2670	0.2420515998
2671	0.2420468288
2672	0.2420408088
2673	0.2420312413
2674	0.242022699
2675	0.2420192046
2676	0.2420158109
2677	0.2420117033
2678	0.2420065161
2679	0.2420016303
2680	0.2419969126
2681	0.2419898804
2682	0.2419835589
2683	0.2419775818
2684	0.2419725807
2685	0.2419691714
2686	0.241962821
2687	0.2419589699
2688	0.2419528559
2689	0.2419465889
2690	0.2419426097
2691	0.2419340465
2692	0.2419301039
2693	0.2419212847
2694	0.2419128504
2695	0.2419081544
2696	0.2419020769
2697	0.2418986923
2698	0.2418940345
2699	0.2418895682
2700	0.241885069
2701	0.2418809656
2702	0.2418764346
2703	0.2418717015
2704	0.2418647838
2705	0.2418594335
2706	0.2418544808
2707	0.2418482342
2708	0.2418438405
2709	0.241839787
2710	0.2418356003
2711	0.2418316263
2712	0.2418283808
2713	0.2418234349
2714	0.2418196092
2715	0.2418149703
2716	0.241808063
2717	0.2418034968
2718	0.2418000542
2719	0.2417940705
2720	0.2417857736
2721	0.2417801231
2722	0.2417743358
2723	0.2417710985
2724	0.2417649332
2725	0.2417616467
2726	0.2417576315
2727	0.2417517967
2728	0.2417472397
2729	0.2417414805
2730	0.2417359934
2731	0.2417320604
2732	0.2417282139
2733	0.2417228576
2734	0.2417183381
2735	0.241712101
2736	0.2417079947
2737	0.2417045241
2738	0.2416980988
2739	0.2416938435
2740	0.2416876754
2741	0.2416830353
2742	0.2416797142
2743	0.241670894
2744	0.2416647434
2745	0.2416609371
2746	0.2416568348
2747	0.2416508084
2748	0.2416453988
2749	0.2416360772
2750	0.2416304445
2751	0.2416262995
2752	0.2416182926
2753	0.2416095396
2754	0.2416050848
2755	0.2415990183
2756	0.241592877
2757	0.2415903465
2758	0.2415854258
2759	0.241579189
2760	0.2415736137
2761	0.2415698279
2762	0.241561604
2763	0.2415550539
2764	0.2415496546
2765	0.2415453341
2766	0.2415397784
2767	0.2415343225
2768	0.2415283015
2769	0.2415197543
2770	0.2415142372
2771	0.2415117415
2772	0.2415085407
2773	0.2415051366
2774	0.2414997894
2775	0.2414953051
2776	0.2414889618
2777	0.2414847419
2778	0.2414774097
2779	0.2414739893
2780	0.2414703673
2781	0.2414664274
2782	0.2414599797
2783	0.2414516129
2784	0.2414435298
2785	0.2414397634
2786	0.2414337895
2787	0.2414306208
2788	0.241426513
2789	0.2414206205
2790	0.2414165341
2791	0.2414113209
2792	0.2414052673
2793	0.2414000115
2794	0.2413949798
2795	0.2413910778
2796	0.2413837967
2797	0.2413799325
2798	0.2413739754
2799	0.2413682121
2800	0.2413648688
2801	0.2413581827
2802	0.24135228
2803	0.2413472643
2804	0.2413418117
2805	0.2413363517
2806	0.2413314094
2807	0.2413253535
2808	0.241321602
2809	0.241317753
2810	0.2413146706
2811	0.2413076501
2812	0.2413030271
2813	0.2412980585
2814	0.2412936455
2815	0.2412898143
2816	0.2412864132
2817	0.2412820484
2818	0.241275895
2819	0.2412727435
2820	0.2412681698
2821	0.2412615462
2822	0.2412555575
2823	0.2412517619
2824	0.2412465351
2825	0.2412405425
2826	0.2412348562
2827	0.2412300377
2828	0.2412248728
2829	0.2412201559
2830	0.2412161475
2831	0.2412130895
2832	0.2412076635
2833	0.2412031662
2834	0.2411994554
2835	0.2411935094
2836	0.2411869515
2837	0.2411838499
2838	0.2411805843
2839	0.241172838
2840	0.2411674766
2841	0.2411635603
2842	0.2411592926
2843	0.2411553139
2844	0.2411507726
2845	0.2411432466
2846	0.2411357351
2847	0.2411298016
2848	0.2411215568
2849	0.2411166554
2850	0.2411120694
2851	0.2411069648
2852	0.2411027409
2853	0.2410990199
2854	0.2410937075
2855	0.2410904975
2856	0.2410866039
2857	0.2410787306
2858	0.2410713121
2859	0.2410676394
2860	0.2410624158
2861	0.2410572487
2862	0.2410540867
2863	0.2410461917
2864	0.2410425103
2865	0.2410344155
2866	0.2410293278
2867	0.2410240325
2868	0.2410202927
2869	0.2410172111
2870	0.2410131503
2871	0.2410069986
2872	0.2410038791
2873	0.2409958427
2874	0.2409913116
2875	0.2409883761
2876	0.2409825615
2877	0.2409776542
2878	0.24097369
2879	0.2409678925
2880	0.240963563
2881	0.2409598828
2882	0.2409561945
2883	0.2409498062
2884	0.2409442555
2885	0.2409377166
2886	0.2409340344
2887	0.2409296435
2888	0.2409216663
2889	0.2409163291
2890	0.2409121165
2891	0.240908534
2892	0.2409026507
2893	0.2408985071
2894	0.2408927194
2895	0.240888041
2896	0.24088505
2897	0.2408814382
2898	0.2408771358
2899	0.2408721267
2900	0.2408644936
2901	0.2408602159
2902	0.2408565699
2903	0.2408510653
2904	0.2408446851
2905	0.2408393826
2906	0.2408361384
2907	0.2408319159
2908	0.2408256182
2909	0.2408204088
2910	0.240816594
2911	0.240811171
2912	0.2408068678
2913	0.2408001049
2914	0.2407956509
2915	0.2407892189
2916	0.240781474
2917	0.2407751472
2918	0.2407715318
2919	0.2407679436
2920	0.2407627427
2921	0.2407588793
2922	0.2407551407
2923	0.2407519977
2924	0.2407460624
2925	0.2407384099
